Date,Brand,Product,Manufacturing Unit,Production Volume (Units),Production Cost (INR),Raw Material Cost (INR),Labor Cost (INR),Machine Efficiency (%),Production Time (Hours),Defect Rate (%),Inventory Stock (Units),Inventory Turnover Ratio,Demand Forecast (Units),Supply Chain Cost (INR),On-Time Delivery (%),Customer Satisfaction (%),Quality Rating,Energy Consumption (kWh)
2022-09-24,Coca-Cola,Chocolates,Unit_12,1133,8.59,9.21,4.09,71.75,12.99,1.39,19062,9.85,3019,3638.49,91.96,63.54,Low,343.97
2022-09-25,Haldiram's,Juices,Unit_1,3317,11.6,8.87,1.53,88.37,10.98,0.91,18382,5.9,4285,712.73,87.89,76.76,Low,160.25
2022-09-25,PepsiCo,Biscuits,Unit_4,3220,9.39,7.68,4.49,83.9,10.72,4.27,16771,1.96,4016,2364.23,81.45,61.54,Low,372.33
2022-09-25,Amul,Juices,Unit_18,675,8.26,4.32,2.29,91.57,10.25,3.02,6070,6.7,1264,4773.13,97.91,73.84,Low,416.08
2022-09-25,Parle,Snacks,Unit_15,3660,10.99,5.12,1.03,73.84,14.61,3.39,1443,10.0,4841,4048.29,88.66,85.58,Low,475.97
2022-09-25,Nestle,Chocolates,Unit_3,1138,5.39,7.52,3.63,80.91,11.26,2.46,12671,1.02,4983,4017.74,99.27,92.62,Low,425.12
2022-09-25,PepsiCo,Juices,Unit_7,3857,11.02,3.48,4.44,85.03,9.83,3.74,17580,1.46,923,4536.98,84.45,77.42,High,151.35
2022-09-25,Amul,Biscuits,Unit_6,4892,8.32,5.96,2.41,83.41,13.49,1.85,17453,5.0,1805,1422.4,81.11,79.41,Low,254.43
2022-09-25,Nestle,Chocolates,Unit_15,974,8.97,7.9,3.11,87.49,10.6,2.21,6764,1.13,4867,4936.79,80.6,60.24,Low,364.64
2022-09-25,Britannia,Beverages,Unit_15,4327,6.24,7.26,2.65,73.05,5.52,0.42,15470,3.96,2729,2492.63,92.31,94.66,High,483.96
2022-09-25,Nestle,Beverages,Unit_6,2146,13.83,7.76,1.17,85.11,11.26,1.6,17316,2.92,4600,4294.72,96.75,99.36,Low,118.55
2022-09-25,PepsiCo,Ice Cream,Unit_8,2458,12.08,9.14,4.01,86.64,7.94,0.53,9194,6.38,3280,1870.74,92.79,78.04,Low,473.38
2022-09-25,Haldiram's,Beverages,Unit_8,4620,16.26,9.75,4.77,96.43,6.5,2.41,17593,2.96,4822,3427.05,96.47,72.14,High,316.83
2022-09-25,PepsiCo,Biscuits,Unit_1,848,19.81,5.67,2.68,87.13,18.09,4.69,10279,3.68,2831,781.81,90.35,67.04,Medium,367.1
2022-09-25,Nestle,Snacks,Unit_13,1136,6.79,2.48,1.58,86.42,15.38,4.06,2138,9.43,922,4813.47,82.27,88.99,High,163.16
2022-09-25,Coca-Cola,Chocolates,Unit_13,4114,9.09,8.67,3.02,94.36,10.71,2.19,19359,6.86,3289,1026.59,96.11,76.45,Low,313.94
2022-09-25,Amul,Juices,Unit_11,4320,15.24,2.94,4.62,71.95,19.78,1.5,8738,8.0,3449,3605.5,87.26,73.54,Low,307.52
2022-09-25,Amul,Dairy,Unit_4,4822,8.56,3.76,3.42,89.44,10.51,1.65,2319,5.82,865,527.84,93.85,83.62,High,236.89
2022-09-25,Nestle,Beverages,Unit_7,4633,5.45,7.23,1.85,94.35,8.67,2.36,2751,1.98,1384,2812.34,82.28,92.45,High,213.99
2022-09-25,Amul,Beverages,Unit_12,3117,6.65,7.97,3.21,72.84,12.1,1.21,7178,4.99,4555,1952.48,85.64,88.35,High,391.16
2022-09-25,Coca-Cola,Dairy,Unit_13,1704,11.5,7.56,2.31,94.35,19.18,1.69,19926,2.91,3249,1545.6,88.29,92.44,Medium,435.26
2022-09-25,PepsiCo,Juices,Unit_12,2661,11.46,5.51,1.09,93.61,14.96,2.46,13483,3.37,611,3712.66,99.37,81.24,Low,276.96
2022-09-25,Amul,Juices,Unit_16,2679,19.58,9.34,4.65,70.03,15.96,4.21,19978,8.57,3749,2494.57,92.75,83.03,Low,349.14
2022-09-25,Nestle,Dairy,Unit_6,847,11.99,8.66,4.18,77.38,7.48,0.48,17033,9.05,4877,1929.05,93.86,60.53,Low,473.14
2022-09-25,Parle,Juices,Unit_14,1703,15.17,7.31,4.7,74.54,5.6,2.02,16433,3.01,2172,2518.99,95.55,77.22,High,477.32
2022-09-26,Parle,Biscuits,Unit_19,1482,12.38,5.53,3.73,85.34,13.06,0.95,5836,4.99,1281,1918.17,89.86,92.13,Low,463.2
2022-09-26,Britannia,Juices,Unit_16,1231,9.05,5.71,2.8,97.42,9.95,3.19,3707,9.72,1480,2400.46,83.11,84.83,Low,478.34
2022-09-26,Amul,Chocolates,Unit_4,3100,6.58,3.41,2.97,88.08,5.64,2.85,9235,6.51,638,1240.57,86.14,87.66,Low,266.96
2022-09-26,PepsiCo,Juices,Unit_5,952,17.89,8.24,1.82,88.05,18.44,2.89,8884,8.27,3137,4661.38,84.94,65.95,Low,397.66
2022-09-26,Nestle,Beverages,Unit_9,4573,7.29,8.93,2.55,73.69,5.38,2.66,19310,5.86,2715,2393.46,97.94,96.57,Low,310.17
2022-09-26,Amul,Snacks,Unit_3,3394,6.45,8.62,1.66,89.99,5.19,3.67,17733,5.39,1114,2597.26,94.57,89.97,Low,404.72
2022-09-26,Haldiram's,Biscuits,Unit_10,2734,8.21,6.38,2.89,96.65,9.49,0.77,14077,7.52,2151,3765.77,91.05,95.9,Low,430.37
2022-09-26,Coca-Cola,Biscuits,Unit_17,663,5.04,8.7,3.58,82.88,12.46,0.93,3314,3.87,1294,1058.59,84.87,71.54,Low,351.3
2022-09-26,Amul,Juices,Unit_19,1947,6.08,8.32,2.03,90.45,11.76,3.54,18932,6.78,539,1378.69,83.12,83.37,Low,113.56
2022-09-26,Amul,Snacks,Unit_10,4369,14.53,8.66,4.78,78.85,10.4,0.66,17918,5.67,4619,1176.26,91.83,92.14,Medium,410.81
2022-09-26,Parle,Snacks,Unit_12,601,8.65,9.86,3.59,78.07,17.96,3.63,13361,7.54,2398,2657.45,82.58,76.63,High,498.01
2022-09-26,Coca-Cola,Ice Cream,Unit_7,4554,10.08,8.48,1.88,75.55,9.46,0.82,6403,2.24,4706,3142.15,89.05,73.6,Low,394.43
2022-09-26,Nestle,Snacks,Unit_18,4207,17.53,4.17,1.67,77.25,14.79,4.96,13253,7.08,2161,3715.88,91.63,76.2,Low,109.44
2022-09-26,Amul,Juices,Unit_19,1952,16.59,8.57,1.68,80.28,10.98,0.23,16024,6.75,4664,4745.64,87.12,85.48,Medium,406.21
2022-09-26,Parle,Juices,Unit_15,3158,12.38,5.01,4.9,87.0,10.83,3.88,7055,9.13,2235,887.5,98.54,74.77,High,329.26
2022-09-26,Britannia,Dairy,Unit_7,1035,14.19,6.13,1.95,93.42,18.99,1.16,16697,4.38,4668,3527.66,81.84,68.8,Low,442.92
2022-09-26,Coca-Cola,Beverages,Unit_12,2200,6.29,8.37,1.67,78.69,15.46,1.62,15046,8.68,1667,3897.27,88.45,80.28,Medium,165.41
2022-09-26,Parle,Ice Cream,Unit_7,1963,16.42,4.53,1.66,75.04,13.07,4.56,4481,1.31,625,3490.3,97.94,62.74,Low,435.84
2022-09-26,Parle,Juices,Unit_10,4719,12.74,2.21,2.38,83.49,7.62,1.53,2710,3.54,3847,4347.54,83.53,96.19,Medium,477.29
2022-09-26,PepsiCo,Dairy,Unit_20,4844,13.56,7.75,3.46,93.69,7.06,1.89,13097,1.84,4229,2841.02,92.56,97.32,High,288.23
2022-09-26,Parle,Ice Cream,Unit_10,2471,14.98,9.22,1.32,81.68,7.9,0.91,12003,3.25,3840,4181.44,91.62,99.37,Medium,284.97
2022-09-26,PepsiCo,Beverages,Unit_5,1952,12.5,9.42,1.64,97.4,14.4,0.39,7316,4.04,770,813.3,98.09,90.27,High,391.77
2022-09-26,Amul,Ice Cream,Unit_18,2093,12.83,8.39,4.91,77.44,5.84,0.54,12934,6.57,4797,3365.22,97.7,92.1,High,225.95
2022-09-26,Amul,Dairy,Unit_9,1212,12.49,9.48,3.47,92.75,11.96,2.97,10777,1.58,4999,4733.9,98.29,93.55,Low,434.5
2022-09-27,Britannia,Chocolates,Unit_16,4155,12.45,8.57,1.56,84.03,11.9,0.23,3316,2.89,1365,2547.35,91.62,66.93,Low,440.59
2022-09-27,Haldiram's,Juices,Unit_7,4842,16.25,2.24,3.2,73.21,18.77,1.13,11008,7.54,2043,1047.67,83.58,68.21,Low,353.31
2022-09-27,Haldiram's,Beverages,Unit_10,4584,11.41,4.8,1.96,78.43,10.55,1.97,13543,7.19,3118,2136.54,82.74,92.8,High,309.32
2022-09-27,Haldiram's,Biscuits,Unit_5,1948,5.04,4.69,4.89,95.75,18.45,0.54,3015,6.19,3970,4326.61,95.41,76.68,Medium,435.28
2022-09-27,PepsiCo,Beverages,Unit_7,4148,14.18,3.75,2.56,70.18,14.23,3.74,9829,7.34,694,1072.32,88.39,91.67,Medium,171.73
2022-09-27,Coca-Cola,Beverages,Unit_5,2513,19.29,8.38,1.57,92.69,10.85,4.86,6922,7.49,1480,2872.73,84.96,65.78,Medium,148.51
2022-09-27,Coca-Cola,Beverages,Unit_15,958,8.85,6.16,3.45,94.34,12.9,4.47,7811,2.88,4408,4357.51,93.36,61.95,High,114.89
2022-09-27,Britannia,Chocolates,Unit_19,3343,17.24,8.69,1.55,73.6,6.41,4.77,16442,5.78,4361,4038.15,95.5,75.9,Low,100.9
2022-09-27,Coca-Cola,Juices,Unit_10,1092,11.83,6.81,3.07,98.87,18.34,2.72,18170,7.45,3712,2805.59,98.18,70.86,Low,365.17
2022-09-27,Haldiram's,Dairy,Unit_8,997,14.64,6.72,4.41,96.17,14.47,0.74,15086,7.02,4125,3309.42,80.87,92.47,High,186.46
2022-09-27,Haldiram's,Juices,Unit_9,2634,18.36,5.07,2.38,75.36,11.53,3.33,1432,5.22,2912,1758.86,82.13,96.68,Low,441.79
2022-09-27,Parle,Biscuits,Unit_11,2949,16.57,8.32,2.91,77.24,16.64,0.3,9786,4.86,3672,4698.82,93.59,86.15,High,263.19
2022-09-27,Coca-Cola,Dairy,Unit_2,4792,18.27,7.46,1.43,94.55,11.07,2.38,4655,3.29,2474,639.68,82.98,64.22,Medium,350.0
2022-09-27,Amul,Ice Cream,Unit_3,3311,5.14,4.71,3.59,86.39,11.91,3.95,4426,4.47,1197,2144.87,82.56,60.61,High,372.38
2022-09-27,Amul,Ice Cream,Unit_13,526,7.81,9.95,1.45,97.68,11.33,4.27,19559,6.96,2570,2279.59,83.69,91.14,High,328.31
2022-09-27,Parle,Ice Cream,Unit_11,4416,11.35,5.7,2.31,99.37,19.95,1.48,16216,4.57,2757,3990.09,85.98,94.86,High,149.97
2022-09-27,Parle,Dairy,Unit_10,2217,17.72,4.53,4.36,80.3,16.55,1.11,1065,6.16,4416,2628.18,97.72,97.91,Medium,253.34
2022-09-27,Parle,Snacks,Unit_15,2753,17.58,7.5,1.6,72.91,18.93,3.45,18884,9.5,4497,4360.1,96.06,88.7,Low,124.1
2022-09-27,Amul,Chocolates,Unit_6,4142,7.78,3.78,4.36,91.11,10.69,0.69,15615,1.42,3704,1778.85,86.7,61.27,Low,174.58
2022-09-27,Haldiram's,Snacks,Unit_1,4155,7.13,8.65,3.52,97.69,12.35,4.97,2479,7.79,2066,1298.79,92.51,79.15,Low,251.14
2022-09-27,Parle,Juices,Unit_14,3798,17.52,7.44,1.56,74.95,8.02,1.66,2897,7.55,4202,1612.33,93.77,79.6,Low,393.74
2022-09-27,Britannia,Ice Cream,Unit_18,4957,13.12,8.96,1.67,99.56,5.15,3.75,13529,5.54,4197,1279.36,99.74,61.71,High,305.22
2022-09-27,PepsiCo,Chocolates,Unit_11,1783,14.4,4.63,3.65,75.88,7.92,3.63,19698,2.32,2401,2035.02,81.62,96.43,Medium,382.82
2022-09-27,Parle,Dairy,Unit_8,1586,17.14,8.84,3.92,72.59,18.93,1.55,2830,4.21,3655,1593.98,87.19,90.55,High,316.51
2022-09-28,PepsiCo,Ice Cream,Unit_3,2515,8.18,6.01,3.62,84.87,11.85,1.93,10108,3.79,3706,3275.49,98.92,68.21,High,110.95
2022-09-28,Nestle,Dairy,Unit_14,2215,7.05,2.47,3.86,94.17,6.96,4.21,11901,7.41,1568,560.02,90.64,86.09,High,298.87
2022-09-28,Parle,Chocolates,Unit_2,2226,17.89,3.55,2.45,80.63,11.79,1.14,12142,5.53,3354,2770.58,95.67,92.51,Medium,153.22
2022-09-28,Amul,Dairy,Unit_16,1407,6.68,3.74,1.01,79.96,16.89,0.3,17121,4.16,2949,2267.84,84.6,94.16,High,439.44
2022-09-28,Coca-Cola,Dairy,Unit_6,3963,6.32,8.14,3.12,75.91,12.51,0.74,18242,6.78,1486,1994.78,85.7,94.72,Low,344.94
2022-09-28,Parle,Biscuits,Unit_1,4841,9.16,3.63,3.38,99.58,19.05,3.42,16284,3.31,2922,838.77,97.89,91.39,Medium,352.82
2022-09-28,Coca-Cola,Juices,Unit_14,4942,9.75,6.5,3.75,80.26,18.48,1.19,16284,6.77,4294,3773.6,93.46,84.76,Medium,345.71
2022-09-28,Nestle,Snacks,Unit_10,4967,8.62,7.22,1.93,89.99,12.1,2.84,16922,9.78,3682,2129.59,96.7,63.45,Low,279.12
2022-09-28,Britannia,Snacks,Unit_6,1308,16.12,8.19,1.68,73.97,6.24,1.97,1643,2.86,771,4729.93,84.28,70.45,High,208.04
2022-09-28,Coca-Cola,Snacks,Unit_9,3396,19.6,8.27,4.32,83.49,15.57,4.34,8553,1.88,2826,4775.74,84.82,81.32,High,174.26
2022-09-28,PepsiCo,Beverages,Unit_7,2670,7.99,7.74,4.37,93.87,10.35,2.44,6725,9.36,1654,3081.53,85.86,74.7,Medium,293.57
2022-09-28,Haldiram's,Biscuits,Unit_2,3628,16.73,3.71,4.95,99.11,16.79,0.7,10278,4.23,3425,2082.47,96.51,88.45,Low,318.76
2022-09-28,Parle,Ice Cream,Unit_11,4755,5.66,6.35,2.36,75.32,9.63,4.16,9038,6.99,4504,2298.1,84.35,64.73,High,280.4
2022-09-28,Nestle,Ice Cream,Unit_14,1650,6.78,4.32,1.24,72.84,9.96,0.41,7616,4.13,2486,1794.32,93.4,97.74,Medium,358.85
2022-09-28,Nestle,Ice Cream,Unit_5,4178,12.73,8.2,2.9,99.63,13.13,4.14,8198,8.46,3358,3576.78,86.48,73.56,Medium,336.51
2022-09-28,Coca-Cola,Snacks,Unit_9,1834,19.99,7.98,2.92,86.63,5.37,0.21,15348,5.41,1704,2904.86,92.21,80.7,High,232.01
2022-09-28,Britannia,Juices,Unit_7,1017,19.24,3.84,1.15,80.36,7.54,0.02,17538,3.81,3801,2400.34,88.57,73.4,High,156.41
2022-09-28,Amul,Snacks,Unit_14,1788,6.68,7.13,3.3,98.81,17.77,3.78,2165,8.36,2277,2855.5,85.18,91.94,Low,191.52
2022-09-28,Parle,Juices,Unit_16,1245,8.6,2.47,2.04,81.71,19.35,2.8,15387,3.33,2922,1046.83,93.25,66.16,Low,207.82
2022-09-28,Nestle,Biscuits,Unit_16,4467,19.19,8.15,1.48,76.96,7.88,1.08,6054,7.53,1435,3482.75,93.88,74.18,Medium,387.95
2022-09-28,Britannia,Juices,Unit_7,4735,7.26,8.24,3.42,94.11,16.59,4.83,8624,3.95,1089,2817.0,95.14,84.61,High,466.34
2022-09-28,Haldiram's,Dairy,Unit_10,1197,16.14,4.78,2.13,79.42,6.68,3.19,17605,5.03,4259,3267.38,96.45,61.84,Low,157.35
2022-09-28,Nestle,Snacks,Unit_6,3534,5.02,8.45,3.25,79.66,12.09,1.19,7310,6.64,2535,1749.14,85.39,84.43,Low,243.4
2022-09-28,Britannia,Ice Cream,Unit_17,974,14.48,8.87,1.06,83.35,12.63,2.08,6466,6.89,1741,3843.68,87.76,87.85,High,114.36
2022-09-29,Amul,Dairy,Unit_1,4476,12.42,3.52,2.46,90.79,13.46,4.57,2592,5.21,4318,2654.0,93.04,98.02,High,169.05
2022-09-29,Amul,Snacks,Unit_2,1010,12.07,4.81,4.46,95.25,10.42,1.02,7710,2.3,3614,944.14,93.52,99.01,High,234.56
2022-09-29,Nestle,Chocolates,Unit_14,1037,17.44,4.09,3.6,76.79,17.84,4.63,19054,7.78,4848,3512.45,99.84,70.45,High,201.15
2022-09-29,PepsiCo,Beverages,Unit_4,2760,6.21,4.99,4.47,80.87,9.55,1.08,4026,8.97,3850,1007.93,84.15,86.76,High,383.77
2022-09-29,Nestle,Snacks,Unit_9,3444,10.66,5.58,3.96,84.89,12.28,0.12,14798,9.25,1097,767.33,91.6,63.35,Low,129.81
2022-09-29,Coca-Cola,Chocolates,Unit_6,4374,11.69,6.08,3.88,70.77,7.91,1.34,6236,1.89,636,3850.32,82.36,88.86,Medium,390.42
2022-09-29,Parle,Biscuits,Unit_17,1866,6.86,2.28,4.48,90.91,13.59,0.27,10615,7.47,1611,2620.62,82.51,73.33,Low,333.6
2022-09-29,Britannia,Chocolates,Unit_11,1561,6.28,2.44,1.08,86.98,7.96,1.16,3750,2.88,850,614.17,88.58,68.5,Medium,303.65
2022-09-29,Nestle,Biscuits,Unit_4,4828,7.69,7.24,2.68,74.01,8.62,1.36,3780,1.92,4653,2807.71,91.15,60.72,Low,297.68
2022-09-29,Parle,Snacks,Unit_9,2807,8.62,5.54,4.84,73.91,11.56,2.08,15431,1.64,2092,4528.52,84.15,81.03,Medium,322.75
2022-09-29,Coca-Cola,Biscuits,Unit_16,807,19.49,2.72,1.71,96.86,9.17,1.41,12726,1.04,1785,926.82,81.11,67.17,Low,443.07
2022-09-29,Parle,Chocolates,Unit_3,4998,12.13,5.09,3.61,90.5,5.6,3.56,2172,9.3,1348,2061.15,86.82,83.19,High,295.23
2022-09-29,Nestle,Juices,Unit_4,1496,12.65,5.8,4.16,81.64,16.95,4.85,10638,6.45,2253,4236.32,84.38,80.44,High,368.98
2022-09-29,Amul,Beverages,Unit_3,1784,15.6,7.08,4.73,80.14,17.3,0.24,16995,6.43,1422,1643.79,81.77,84.75,High,131.0
2022-09-29,Britannia,Dairy,Unit_13,1629,15.26,2.95,4.49,79.51,18.51,2.57,18423,8.3,1642,988.44,96.51,69.77,High,318.07
2022-09-29,Britannia,Dairy,Unit_19,803,12.54,9.96,3.71,89.64,19.7,1.31,12334,8.76,1293,2495.78,91.7,64.72,Low,310.55
2022-09-29,Amul,Beverages,Unit_1,4391,10.1,5.8,3.84,75.36,6.7,2.31,17415,1.04,679,4390.89,94.45,91.32,Medium,492.83
2022-09-29,PepsiCo,Ice Cream,Unit_6,1354,9.97,7.45,2.37,99.62,9.12,3.52,12239,7.79,3891,1962.07,95.23,99.65,High,207.36
2022-09-29,Nestle,Dairy,Unit_3,2245,5.87,9.27,1.9,90.61,14.46,4.38,4212,4.5,2219,4264.08,83.01,75.19,Medium,108.5
2022-09-29,Britannia,Snacks,Unit_3,1317,18.49,2.25,4.83,73.81,18.15,4.43,3676,3.95,1698,1011.15,85.38,75.49,High,466.22
2022-09-29,Nestle,Ice Cream,Unit_16,4149,16.54,6.81,4.9,74.14,7.43,0.82,10529,7.7,3304,2332.38,81.11,94.63,High,307.24
2022-09-29,Coca-Cola,Snacks,Unit_10,1472,14.35,6.32,2.7,89.45,12.25,2.81,3645,4.87,4958,2698.03,97.77,66.97,Low,157.57
2022-09-29,Nestle,Chocolates,Unit_17,4633,10.94,2.46,2.64,81.5,19.68,1.41,7678,9.88,1587,2277.58,95.81,73.83,High,144.87
2022-09-29,Parle,Chocolates,Unit_7,1678,13.74,7.54,2.81,89.8,9.97,2.49,5897,8.59,2091,4493.15,85.53,71.15,Low,490.24
2022-09-30,Amul,Ice Cream,Unit_13,604,12.28,3.77,2.85,91.68,12.37,4.6,12717,2.73,1350,1906.66,86.2,65.06,High,249.3
2022-09-30,PepsiCo,Ice Cream,Unit_11,754,9.11,7.62,4.37,86.14,15.41,0.3,8724,5.62,1202,4388.82,91.7,81.75,High,319.98
2022-09-30,Nestle,Ice Cream,Unit_10,3035,9.48,4.9,2.72,77.7,11.33,2.97,4941,7.34,4842,4250.65,91.93,85.08,High,223.49
2022-09-30,PepsiCo,Ice Cream,Unit_7,1090,18.12,8.16,4.53,86.53,15.76,1.8,10803,4.0,2045,4006.8,97.41,95.14,High,107.26
2022-09-30,PepsiCo,Biscuits,Unit_6,1024,14.52,9.53,3.78,82.66,7.21,4.34,10314,2.51,2794,1647.53,80.59,85.94,High,408.47
2022-09-30,Coca-Cola,Juices,Unit_1,869,5.02,8.88,4.86,96.71,8.46,1.09,16595,4.96,2798,2139.62,98.48,62.01,Low,335.06
2022-09-30,Haldiram's,Ice Cream,Unit_17,4697,9.9,5.86,3.7,92.21,10.8,1.66,3825,2.11,4695,3030.55,97.37,61.95,Low,348.16
2022-09-30,Amul,Juices,Unit_12,3463,10.1,3.8,2.65,88.57,19.76,0.1,4360,3.12,3706,1170.17,90.14,62.36,Medium,373.5
2022-09-30,PepsiCo,Ice Cream,Unit_4,1163,15.6,9.94,4.67,71.19,10.23,2.15,13969,7.48,3112,2461.32,82.31,70.12,Low,160.56
2022-09-30,Britannia,Chocolates,Unit_3,1189,15.51,7.28,1.92,99.71,18.73,3.17,14363,4.65,4223,531.9,92.41,70.03,Low,253.65
2022-09-30,Parle,Snacks,Unit_6,3146,11.96,5.17,4.86,86.99,18.12,0.98,2643,4.95,4000,1484.06,92.41,91.03,High,287.15
2022-09-30,Britannia,Juices,Unit_16,3088,19.26,5.85,1.17,77.77,16.34,3.18,18031,6.66,3654,4418.07,81.79,61.97,High,404.78
2022-09-30,Coca-Cola,Chocolates,Unit_13,2035,18.08,3.02,3.56,87.75,10.56,3.72,18061,4.43,3038,547.21,98.65,84.4,Low,353.97
2022-09-30,Coca-Cola,Dairy,Unit_9,2528,17.99,6.04,1.07,94.54,9.96,0.96,3375,5.01,4485,2177.24,92.55,83.86,Medium,274.35
2022-09-30,Britannia,Biscuits,Unit_11,2356,10.22,3.39,1.82,86.16,14.6,3.78,17641,7.79,3455,4679.81,90.85,80.51,Low,259.65
2022-09-30,Amul,Biscuits,Unit_20,3686,11.46,4.93,2.86,93.31,8.49,4.66,13418,5.72,4263,4054.91,91.57,60.92,Medium,408.51
2022-09-30,Britannia,Snacks,Unit_13,3269,11.28,5.93,1.63,82.39,10.41,1.11,7936,8.52,3978,1169.85,90.57,93.01,High,316.64
2022-09-30,Nestle,Ice Cream,Unit_19,3487,11.6,9.58,4.96,87.7,17.23,0.67,7162,6.94,2325,1881.23,81.84,75.11,Low,494.46
2022-09-30,Britannia,Chocolates,Unit_3,4975,18.34,7.0,4.09,82.67,8.16,1.67,9381,5.17,2547,3780.58,95.35,77.93,Medium,110.59
2022-09-30,Parle,Dairy,Unit_12,1648,8.74,4.98,4.4,85.83,17.42,0.95,13979,9.2,2085,2976.82,80.09,86.81,Medium,405.62
2022-09-30,Parle,Chocolates,Unit_19,1280,17.03,2.9,4.92,75.03,13.28,3.88,19684,4.75,1386,4085.21,96.49,86.54,Medium,159.63
2022-09-30,Haldiram's,Ice Cream,Unit_8,4905,12.71,7.98,3.7,87.96,12.67,0.66,17611,9.61,2658,1248.32,82.9,71.05,High,446.06
2022-09-30,Parle,Ice Cream,Unit_14,2653,8.74,5.73,2.07,99.37,14.2,0.11,19058,8.96,1701,2158.23,86.18,60.46,Low,209.97
2022-09-30,Britannia,Beverages,Unit_9,1055,12.91,2.55,4.03,92.94,14.47,1.76,1776,3.8,2925,3905.42,87.36,92.22,High,197.12
2022-10-01,Parle,Chocolates,Unit_17,3796,7.93,7.25,3.34,79.6,13.38,3.92,5212,1.2,4225,2356.87,88.8,90.25,Medium,309.06
2022-10-01,Amul,Snacks,Unit_6,3813,6.62,4.8,2.07,95.92,15.52,3.26,10828,3.55,1368,3490.84,89.34,85.65,High,280.96
2022-10-01,PepsiCo,Chocolates,Unit_4,4992,17.57,5.23,2.47,96.87,10.37,2.65,5243,5.15,2120,1380.64,92.69,97.4,Low,225.3
2022-10-01,Parle,Biscuits,Unit_4,3083,15.49,8.71,3.43,75.3,17.16,2.29,16940,9.08,3935,3433.59,89.07,68.18,Low,229.4
2022-10-01,Nestle,Dairy,Unit_19,4207,8.07,3.1,2.58,71.59,8.32,3.25,5276,2.81,4271,1278.35,95.07,64.14,Low,208.57
2022-10-01,Amul,Juices,Unit_12,4368,19.13,4.72,1.94,87.17,15.72,2.46,5931,9.61,2584,3928.74,82.25,99.95,High,265.86
2022-10-01,Haldiram's,Snacks,Unit_2,3543,5.37,4.91,2.72,84.28,10.78,3.87,1137,9.83,1915,2939.61,86.26,94.74,Medium,360.32
2022-10-01,Nestle,Beverages,Unit_17,3513,10.0,2.03,1.93,91.44,15.42,4.33,10323,5.28,4130,2436.6,84.93,61.66,High,280.87
2022-10-01,Britannia,Dairy,Unit_15,4344,5.32,8.76,4.5,78.79,5.49,0.87,17875,2.32,1470,817.34,86.26,73.21,Low,278.29
2022-10-01,PepsiCo,Dairy,Unit_10,1669,7.13,8.68,3.78,81.41,10.85,1.16,13669,7.83,2034,3492.77,84.0,80.71,High,470.82
2022-10-01,Britannia,Juices,Unit_3,3762,7.7,7.29,2.51,77.92,19.45,2.57,10654,4.14,3644,1356.14,97.42,85.13,Low,468.75
2022-10-01,PepsiCo,Biscuits,Unit_20,4522,17.16,9.19,4.78,78.76,13.59,4.33,12757,3.97,759,1049.0,89.83,76.66,Medium,284.13
2022-10-01,PepsiCo,Biscuits,Unit_4,700,19.9,4.18,2.56,70.28,12.49,4.59,11889,1.9,2114,1203.27,92.47,63.5,High,193.42
2022-10-01,Britannia,Biscuits,Unit_1,2390,18.01,3.77,3.3,85.32,8.71,0.63,18966,9.79,3400,1332.06,95.07,78.92,Low,163.17
2022-10-01,Nestle,Snacks,Unit_1,511,14.53,2.55,3.05,84.19,12.37,1.52,9257,9.05,941,3581.03,86.11,81.87,Medium,458.26
2022-10-01,Nestle,Chocolates,Unit_18,2476,15.84,6.74,1.49,80.68,17.35,3.85,4791,3.66,4350,2691.82,97.47,72.59,Medium,289.28
2022-10-01,PepsiCo,Dairy,Unit_4,1825,12.84,5.97,2.7,86.21,10.08,4.67,14254,1.58,3355,2602.5,88.99,66.35,Medium,404.47
2022-10-01,Nestle,Chocolates,Unit_15,3871,11.34,8.48,1.31,81.75,13.47,0.41,2390,5.37,1853,2583.0,92.76,80.72,Medium,334.44
2022-10-01,PepsiCo,Chocolates,Unit_10,4570,15.38,5.85,1.68,82.98,15.1,2.35,14719,2.58,3635,2352.79,80.53,71.11,High,187.63
2022-10-01,PepsiCo,Biscuits,Unit_17,4056,19.6,3.63,4.15,70.06,11.01,2.48,10672,5.43,821,2819.01,88.44,69.56,Low,212.14
2022-10-01,Amul,Chocolates,Unit_12,865,5.43,8.48,2.21,71.99,9.25,0.04,5525,7.98,1083,1222.19,85.87,88.95,Low,464.36
2022-10-01,Coca-Cola,Dairy,Unit_20,1156,9.71,5.64,1.36,74.52,7.33,4.27,4292,4.36,1776,1775.75,80.7,82.38,Medium,280.35
2022-10-01,Amul,Dairy,Unit_12,660,9.95,9.65,3.88,75.52,6.52,0.54,16495,6.2,1472,951.2,87.02,89.73,Low,317.33
2022-10-01,Britannia,Ice Cream,Unit_16,674,11.21,6.28,4.21,83.57,8.62,4.19,15347,5.94,3663,4264.95,96.77,77.92,High,220.43
2022-10-02,Coca-Cola,Beverages,Unit_5,3970,14.4,2.93,3.31,96.25,5.29,0.1,14441,4.62,1342,4999.65,97.85,63.1,Medium,289.43
2022-10-02,Parle,Snacks,Unit_16,4560,12.71,8.81,4.66,82.18,16.4,4.92,15216,9.71,4067,3666.5,91.4,79.7,Medium,424.33
